date,power,total_power
2023-01-02T00:15:00.000000,0.0,2.880223076181578
2023-01-02T00:30:00.000000,0.0,2.907496399681644
2023-01-02T00:45:00.000000,0.0,2.9349232051613705
2023-01-02T01:00:00.000000,0.0,2.9638050630759873
2023-01-02T01:15:00.000000,0.0,2.9929416199773957
2023-01-02T01:30:00.000000,0.0,3.0222806528081043
2023-01-02T01:45:00.000000,0.0,3.0517750645192603
2023-01-02T02:00:00.000000,0.0,3.0334011104607823
2023-01-02T02:15:00.000000,0.0,3.0110571993491746
2023-01-02T02:30:00.000000,0.0,2.9842718646381687
2023-01-02T02:45:00.000000,0.0,2.9515790808134983
2023-01-02T03:00:00.000000,0.0,2.925331326051986
2023-01-02T03:15:00.000000,0.0,2.8958090377971244
2023-01-02T03:30:00.000000,0.0,2.864163953740712
2023-01-02T03:45:00.000000,0.0,2.830218819235312
2023-01-02T04:00:00.000000,0.0,2.8130612000323856
2023-01-02T04:15:00.000000,0.0,2.7979681754380583
2023-01-02T04:30:00.000000,0.0,2.817264483529887
2023-01-02T04:45:00.000000,0.0,2.833689348902725
2023-01-02T05:00:00.000000,0.0,2.8754905072119934
2023-01-02T05:15:00.000000,0.0,2.9130625110472694
2023-01-02T05:30:00.000000,0.0,2.947833160488169
2023-01-02T05:45:00.000000,0.0,2.981036252672692
2023-01-02T06:00:00.000000,0.0,2.972573346360127
2023-01-02T06:15:00.000000,0.0,2.9441941609833253
2023-01-02T06:30:00.000000,0.0,2.9180857909071984
2023-01-02T06:45:00.000000,0.0,2.893289649707535
2023-01-02T07:00:00.000000,0.0,2.698546480040086
2023-01-02T07:15:00.000000,0.0,2.6096151322593046
2023-01-02T07:30:00.000000,0.0,2.533061202214052
2023-01-02T07:45:00.000000,0.0,2.464816656054281
2023-01-02T08:00:00.000000,0.0,2.28962542593585
2023-01-02T08:15:00.000000,0.0,2.26913993587039
2023-01-02T08:30:00.000000,0.0,2.2511330850731546
2023-01-02T08:45:00.000000,0.0,2.233452821725422
2023-01-02T09:00:00.000000,0.0,2.1673079595828906
2023-01-02T09:15:00.000000,0.0,2.101381846684424
2023-01-02T09:30:00.000000,0.0,2.03109401237721
2023-01-02T09:45:00.000000,0.0,1.9647488382067786
2023-01-02T10:00:00.000000,0.0,1.9592947234136893
2023-01-02T10:15:00.000000,0.0,1.956656692133778
2023-01-02T10:30:00.000000,0.0,1.9633107085678196
2023-01-02T10:45:00.000000,0.0,1.9763216544665747
2023-01-02T11:00:00.000000,0.0,1.88338067386797
2023-01-02T11:15:00.000000,0.0,1.7975482216869083
2023-01-02T11:30:00.000000,0.0,1.7186052752361674
2023-01-02T11:45:00.000000,0.0,1.640701004202566
2023-01-02T12:00:00.000000,0.0,1.6282433831125949
2023-01-02T12:15:00.000000,0.0,1.5773402751725847
2023-01-02T12:30:00.000000,0.0,1.5408262865417321
2023-01-02T12:45:00.000000,0.0,1.5117284600528915
2023-01-02T13:00:00.000000,0.0,1.4475016823690317
2023-01-02T13:15:00.000000,0.0,1.4130920082541323
2023-01-02T13:30:00.000000,0.0,1.3801895569586977
2023-01-02T13:45:00.000000,0.0,1.3475341625334665
2023-01-02T14:00:00.000000,0.0,1.3274297616109427
2023-01-02T14:15:00.000000,0.0,1.3098834417606782
2023-01-02T14:30:00.000000,0.0,1.3086758905995652
2023-01-02T14:45:00.000000,0.0,1.3195386112133303
2023-01-02T15:00:00.000000,0.0,1.3416225706540736
2023-01-02T15:15:00.000000,0.0,1.3690578667928266
2023-01-02T15:30:00.000000,0.0,1.4093764177389856
2023-01-02T15:45:00.000000,0.0,1.4566184252995926
2023-01-02T16:00:00.000000,0.0,1.5561557038661677
2023-01-02T16:15:00.000000,0.0,1.6343354033444784
2023-01-02T16:30:00.000000,0.0,1.6860216183681243
2023-01-02T16:45:00.000000,0.0,1.7256857197038138
2023-01-02T17:00:00.000000,0.0,1.9044302298784908
2023-01-02T17:15:00.000000,0.0,1.9580501270243924
2023-01-02T17:30:00.000000,0.0,2.0080666815201123
2023-01-02T17:45:00.000000,0.0,2.0557506525528573
2023-01-02T18:00:00.000000,0.0,2.0830262590850173
2023-01-02T18:15:00.000000,0.0,1.9420446691513966
2023-01-02T18:30:00.000000,0.0,1.7837919828013828
2023-01-02T18:45:00.000000,0.0,1.6975805571668763
2023-01-02T19:00:00.000000,1.0,1.8025975680809592
2023-01-02T19:15:00.000000,1.0,1.9174784017282103
2023-01-02T19:30:00.000000,1.0,2.095773263135537
2023-01-02T19:45:00.000000,1.0,2.274526139417509
2023-01-02T20:00:00.000000,1.0,2.316097563712397
2023-01-02T20:15:00.000000,1.0,2.350632631192577
2023-01-02T20:30:00.000000,1.0,2.380108694026656
2023-01-02T20:45:00.000000,1.0,2.411344429158236
2023-01-02T21:00:00.000000,1.0,2.431089553100853
2023-01-02T21:15:00.000000,1.0,2.451937671560569
2023-01-02T21:30:00.000000,1.0,2.4725319673005983
2023-01-02T21:45:00.000000,1.0,2.492799844080494
2023-01-02T22:00:00.000000,0.0,2.475093824563679
2023-01-02T22:15:00.000000,0.0,2.4583024780886844
2023-01-02T22:30:00.000000,0.0,2.4426178414697866
2023-01-02T22:45:00.000000,0.0,2.4282892785598844
2023-01-02T23:00:00.000000,0.0,2.4499760725722033
2023-01-02T23:15:00.000000,0.0,2.468663177528982
2023-01-02T23:30:00.000000,0.0,2.4847285732427586
2023-01-02T23:45:00.000000,0.0,2.499239410259151
2023-01-03T00:00:00.000000,0.0,2.480706848064875
2023-01-03T00:15:00.000000,0.0,2.4647286206407983
2023-01-03T00:30:00.000000,0.0,2.451442725413023
2023-01-03T00:45:00.000000,0.0,2.44012239607755
2023-01-03T01:00:00.000000,0.0,2.4431624602585407
2023-01-03T01:15:00.000000,0.0,2.443795455714961
2023-01-03T01:30:00.000000,0.0,2.442318191327622
2023-01-03T01:45:00.000000,0.0,2.4396468461803744
2023-01-03T02:00:00.000000,0.0,2.447198498132045
2023-01-03T02:15:00.000000,0.0,2.457140847516672
2023-01-03T02:30:00.000000,0.0,2.468667424194826
2023-01-03T02:45:00.000000,0.0,2.4807861510491964
2023-01-03T03:00:00.000000,0.0,2.497500318229133
2023-01-03T03:15:00.000000,0.0,2.5139415291024148
2023-01-03T03:30:00.000000,0.0,2.527661007021854
2023-01-03T03:45:00.000000,0.0,2.5399260005263535
2023-01-03T04:00:00.000000,0.0,2.5476939331996715
2023-01-03T04:15:00.000000,0.0,2.5562771666094166
2023-01-03T04:30:00.000000,0.0,2.565558440470847
2023-01-03T04:45:00.000000,0.0,2.5763736783426405
2023-01-03T05:00:00.000000,0.0,2.5619440413632337
2023-01-03T05:15:00.000000,0.0,2.54623594329628
2023-01-03T05:30:00.000000,0.0,2.529874721628651
2023-01-03T05:45:00.000000,0.0,2.5138000042649082
2023-01-03T06:00:00.000000,0.0,2.5542779638821274
2023-01-03T06:15:00.000000,0.0,2.576928450970952
2023-01-03T06:30:00.000000,0.0,2.6041196250760996
2023-01-03T06:45:00.000000,0.0,2.631911072525344
2023-01-03T07:00:00.000000,0.0,2.456960793749464
2023-01-03T07:15:00.000000,0.0,2.3324468305053516
2023-01-03T07:30:00.000000,0.0,2.2523896224425
2023-01-03T07:45:00.000000,0.0,2.1608291318739345
2023-01-03T08:00:00.000000,0.0,1.9330063137892661
2023-01-03T08:15:00.000000,0.0,1.8528725260380843
2023-01-03T08:30:00.000000,0.0,1.7998028800461554
2023-01-03T08:45:00.000000,0.0,1.7635493467010472
2023-01-03T09:00:00.000000,0.0,1.7773722454179042
2023-01-03T09:15:00.000000,0.0,1.8054353546916548
2023-01-03T09:30:00.000000,0.0,1.8535930057260446
2023-01-03T09:45:00.000000,0.0,1.9315502410824128
2023-01-03T10:00:00.000000,0.0,1.852775075051052
2023-01-03T10:15:00.000000,0.0,1.7822971562321324
2023-01-03T10:30:00.000000,0.0,1.723164784396828
2023-01-03T10:45:00.000000,0.0,1.6686019923414421
2023-01-03T11:00:00.000000,0.0,1.6512457635880224
2023-01-03T11:15:00.000000,0.0,1.628259333061419
2023-01-03T11:30:00.000000,0.0,1.6083334709000494
2023-01-03T11:45:00.000000,0.0,1.5869047049327152
2023-01-03T12:00:00.000000,0.0,1.5832845243859814
2023-01-03T12:15:00.000000,0.0,1.5481869403710287
2023-01-03T12:30:00.000000,0.0,1.513620423786748
2023-01-03T12:45:00.000000,0.0,1.4782196796557394
2023-01-03T13:00:00.000000,0.0,1.4298867924998875
2023-01-03T13:15:00.000000,0.0,1.409663652951119
2023-01-03T13:30:00.000000,0.0,1.399957972850411
2023-01-03T13:45:00.000000,0.0,1.3969612714358155
2023-01-03T14:00:00.000000,0.0,1.429076545436646
2023-01-03T14:15:00.000000,0.0,1.4734850831687754
2023-01-03T14:30:00.000000,0.0,1.5436460745329985
2023-01-03T14:45:00.000000,0.0,1.6240376981836493
2023-01-03T15:00:00.000000,0.0,1.6982604234991696
2023-01-03T15:15:00.000000,0.0,1.7708391317796388
2023-01-03T15:30:00.000000,0.0,1.8597073230447858
2023-01-03T15:45:00.000000,0.0,1.9454710032291287
2023-01-03T16:00:00.000000,0.0,2.1114877035903694
2023-01-03T16:15:00.000000,0.0,2.2526975194875316
2023-01-03T16:30:00.000000,0.0,2.3610285367755313
2023-01-03T16:45:00.000000,0.0,2.4488473556218833
2023-01-03T17:00:00.000000,0.0,2.586547158507554
2023-01-03T17:15:00.000000,0.0,2.597138363490743
2023-01-03T17:30:00.000000,0.0,2.59640217763408
2023-01-03T17:45:00.000000,0.0,2.590343008749613
2023-01-03T18:00:00.000000,0.0,2.596497711352139
2023-01-03T18:15:00.000000,0.0,2.448334228293052
2023-01-03T18:30:00.000000,0.0,2.289030824312452
2023-01-03T18:45:00.000000,0.0,2.127576282825933
2023-01-03T19:00:00.000000,1.25,2.298611318048966
2023-01-03T19:15:00.000000,1.25,2.4815898384281443
2023-01-03T19:30:00.000000,1.25,2.6773993757547276
2023-01-03T19:45:00.000000,1.25,2.8843151356455716
2023-01-03T20:00:00.000000,1.25,2.882547379953455
2023-01-03T20:15:00.000000,1.25,2.8787127712497607
2023-01-03T20:30:00.000000,1.25,2.872109022977484
2023-01-03T20:45:00.000000,1.25,2.86492586031954
2023-01-03T21:00:00.000000,1.25,2.8566708307100748
2023-01-03T21:15:00.000000,1.25,2.848113374420937
2023-01-03T21:30:00.000000,1.25,2.839218158025385
2023-01-03T21:45:00.000000,1.25,2.8299189628626475
2023-01-03T22:00:00.000000,0.0,2.7959905590807956
2023-01-03T22:15:00.000000,0.0,2.761749763904964
2023-01-03T22:30:00.000000,0.0,2.727154820459491
2023-01-03T22:45:00.000000,0.0,2.691949185672938
2023-01-03T23:00:00.000000,0.0,2.7038979068113544
2023-01-03T23:15:00.000000,0.0,2.715852026481043
2023-01-03T23:30:00.000000,0.0,2.727313398870015
2023-01-03T23:45:00.000000,0.0,2.7389348886554674
2023-01-04T00:00:00.000000,0.0,2.7475039700937063
2023-01-04T00:15:00.000000,0.0,2.7517452023134794
2023-01-04T00:30:00.000000,0.0,2.7528062563505675
2023-01-04T00:45:00.000000,0.0,2.75185107477448
2023-01-04T01:00:00.000000,0.0,2.7229069364417433
2023-01-04T01:15:00.000000,0.0,2.694156789381156
2023-01-04T01:30:00.000000,0.0,2.6656863936367876
2023-01-04T01:45:00.000000,0.0,2.6373370913506173
2023-01-04T02:00:00.000000,0.0,2.6061496659097108
2023-01-04T02:15:00.000000,0.0,2.575100092239056
2023-01-04T02:30:00.000000,0.0,2.5441702998619755
2023-01-04T02:45:00.000000,0.0,2.5130276252182564
2023-01-04T03:00:00.000000,0.0,2.484324700088391
2023-01-04T03:15:00.000000,0.0,2.4555962067738792
2023-01-04T03:30:00.000000,0.0,2.4262572116811585
2023-01-04T03:45:00.000000,0.0,2.4058774366367066
2023-01-04T04:00:00.000000,0.0,2.3747452788889682
2023-01-04T04:15:00.000000,0.0,2.3418483324076234
2023-01-04T04:30:00.000000,0.0,2.3082665663387334
2023-01-04T04:45:00.000000,0.0,2.272712933044939
2023-01-04T05:00:00.000000,0.0,2.2978650727710153
2023-01-04T05:15:00.000000,0.0,2.3190314902956195
2023-01-04T05:30:00.000000,0.0,2.3376793872496577
2023-01-04T05:45:00.000000,0.0,2.3537945779596905
2023-01-04T06:00:00.000000,0.0,2.3672886547580845
2023-01-04T06:15:00.000000,0.0,2.3582967620066366
2023-01-04T06:30:00.000000,0.0,2.3484192584934305
2023-01-04T06:45:00.000000,0.0,2.336497325043882
2023-01-04T07:00:00.000000,0.0,2.1683725296882193
2023-01-04T07:15:00.000000,0.0,2.045702824524383
2023-01-04T07:30:00.000000,0.0,1.9823882577641778
2023-01-04T07:45:00.000000,0.0,1.929658518174321
2023-01-04T08:00:00.000000,0.0,1.725348720356073
2023-01-04T08:15:00.000000,0.0,1.664407676176337
2023-01-04T08:30:00.000000,0.0,1.6092259584125017
2023-01-04T08:45:00.000000,0.0,1.562148142136334
2023-01-04T09:00:00.000000,0.0,1.515451911451748
2023-01-04T09:15:00.000000,0.0,1.4517266274659177
2023-01-04T09:30:00.000000,0.0,1.4121893115401196
2023-01-04T09:45:00.000000,0.0,1.3867304092139083
2023-01-04T10:00:00.000000,0.0,1.4121478892613635
2023-01-04T10:15:00.000000,0.0,1.4458146670037209
2023-01-04T10:30:00.000000,0.0,1.4950234427640718
2023-01-04T10:45:00.000000,0.0,1.5533667832509102
2023-01-04T11:00:00.000000,0.0,1.4353175763302461
2023-01-04T11:15:00.000000,0.0,1.3209319011137932
2023-01-04T11:30:00.000000,0.0,1.211531013177769
2023-01-04T11:45:00.000000,0.0,1.1150501139007736
2023-01-04T12:00:00.000000,0.0,1.12504197603823
2023-01-04T12:15:00.000000,0.0,1.1027566923940626
2023-01-04T12:30:00.000000,0.0,1.0842179759020347
2023-01-04T12:45:00.000000,0.0,1.0675824524108626
2023-01-04T13:00:00.000000,0.0,1.0230427887342748
2023-01-04T13:15:00.000000,0.0,1.007738395431614
2023-01-04T13:30:00.000000,0.0,1.0076762955953569
2023-01-04T13:45:00.000000,0.0,1.0171178075479363
2023-01-04T14:00:00.000000,0.0,1.0383647684669113
2023-01-04T14:15:00.000000,0.0,1.061326134357792
2023-01-04T14:30:00.000000,0.0,1.0909331729139855
2023-01-04T14:45:00.000000,0.0,1.123685646851403
2023-01-04T15:00:00.000000,0.0,1.1553698810752575
2023-01-04T15:15:00.000000,0.0,1.1810645006815559
