7.191836014825211398e-01,-9.763922964798589232e-01,-2.128876174133267629e-01,1.693092145992083575e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,7.071067811865474617e-01,7.071067811865475727e-01,4.500000000000000000e+01,6.863282624352899930e-01,-9.764002001224020288e-01,3.000000000000000000e+01,6.484473680853551913e-01,-9.764086574084140935e-01,1.500000000000000000e+01,6.044459930595263986e-01,-9.764106907436711502e-01,0.000000000000000000e+00,5.622248836740848521e-01,-9.764253917017969853e-01
7.479142707799000256e-01,-9.763856752603212730e-01,-2.428371814191054856e-01,1.710630742777236479e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,7.071067811865474617e-01,7.071067811865475727e-01,4.500000000000000000e+01,7.191836014825211398e-01,-9.763922964798589232e-01,3.000000000000000000e+01,6.863282624352899930e-01,-9.764002001224020288e-01,1.500000000000000000e+01,6.484473680853551913e-01,-9.764086574084140935e-01,0.000000000000000000e+00,6.044459930595263986e-01,-9.764106907436711502e-01
7.657537727895534774e-01,-9.763706069070962057e-01,-2.727867454248841805e-01,1.710630742777236479e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.500000000000000000e+01,7.479142707799000256e-01,-9.763856752603212730e-01,3.000000000000000000e+01,7.191836014825211398e-01,-9.763922964798589232e-01,1.500000000000000000e+01,6.863282624352899930e-01,-9.764002001224020288e-01,0.000000000000000000e+00,6.484473680853551913e-01,-9.764086574084140935e-01
7.847350342113478261e-01,-9.763697640830905078e-01,-3.027363094306629310e-01,1.710630742777236479e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.500000000000000000e+01,7.657537727895534774e-01,-9.763706069070962057e-01,3.000000000000000000e+01,7.479142707799000256e-01,-9.763856752603212730e-01,1.500000000000000000e+01,7.191836014825211398e-01,-9.763922964798589232e-01,0.000000000000000000e+00,6.863282624352899930e-01,-9.764002001224020288e-01
8.019974009985960661e-01,-9.763672443017787916e-01,-3.326858734364416259e-01,1.710630742777236479e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.500000000000000000e+01,7.847350342113478261e-01,-9.763697640830905078e-01,3.000000000000000000e+01,7.657537727895534774e-01,-9.763706069070962057e-01,1.500000000000000000e+01,7.479142707799000256e-01,-9.763856752603212730e-01,0.000000000000000000e+00,7.191836014825211398e-01,-9.763922964798589232e-01
8.174649998239961191e-01,-9.763643601964724361e-01,-3.626354374422203208e-01,1.710630742777236479e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.500000000000000000e+01,8.019974009985960661e-01,-9.763672443017787916e-01,3.000000000000000000e+01,7.847350342113478261e-01,-9.763697640830905078e-01,1.500000000000000000e+01,7.657537727895534774e-01,-9.763706069070962057e-01,0.000000000000000000e+00,7.479142707799000256e-01,-9.763856752603212730e-01
7.931858047361659558e-01,-9.763220032816868343e-01,-3.626354374422203208e-01,1.658014952421777766e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,2.588190451025207395e-01,4.500000000000000000e+01,8.174649998239961191e-01,-9.763643601964724361e-01,3.000000000000000000e+01,8.019974009985960661e-01,-9.763672443017787916e-01,1.500000000000000000e+01,7.847350342113478261e-01,-9.763697640830905078e-01,0.000000000000000000e+00,7.657537727895534774e-01,-9.763706069070962057e-01
7.762726450273201850e-01,-9.763278204934029425e-01,-3.626354374422203208e-01,1.605399162066319274e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,2.588190451025207395e-01,4.500000000000000000e+01,7.931858047361659558e-01,-9.763220032816868343e-01,3.000000000000000000e+01,8.174649998239961191e-01,-9.763643601964724361e-01,1.500000000000000000e+01,8.019974009985960661e-01,-9.763672443017787916e-01,0.000000000000000000e+00,7.847350342113478261e-01,-9.763697640830905078e-01
7.607350794162137664e-01,-9.763305489146348881e-01,-3.626354374422203208e-01,1.552783371710860560e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,2.588190451025207395e-01,4.500000000000000000e+01,7.762726450273201850e-01,-9.763278204934029425e-01,3.000000000000000000e+01,7.931858047361659558e-01,-9.763220032816868343e-01,1.500000000000000000e+01,8.174649998239961191e-01,-9.763643601964724361e-01,0.000000000000000000e+00,8.019974009985960661e-01,-9.763672443017787916e-01
7.455671116656863440e-01,-9.763312115937043956e-01,-3.626354374422203208e-01,1.500167581355401847e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,2.588190451025207395e-01,4.500000000000000000e+01,7.607350794162137664e-01,-9.763305489146348881e-01,3.000000000000000000e+01,7.762726450273201850e-01,-9.763278204934029425e-01,1.500000000000000000e+01,7.931858047361659558e-01,-9.763220032816868343e-01,0.000000000000000000e+00,8.174649998239961191e-01,-9.763643601964724361e-01
1.051378547493348803e+00,-9.768026053405333142e-01,-3.588917419414979215e-01,1.430013194214790229e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.000000000000000000e+00,6.123233995736766036e-17,4.500000000000000000e+01,7.455671116656863440e-01,-9.763312115937043956e-01,3.000000000000000000e+01,7.607350794162137664e-01,-9.763305489146348881e-01,1.500000000000000000e+01,7.762726450273201850e-01,-9.763278204934029425e-01,0.000000000000000000e+00,7.931858047361659558e-01,-9.763220032816868343e-01
9.713815285306279801e-01,-9.763812949722752155e-01,-3.551480464407755777e-01,1.359858807074178610e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.000000000000000000e+00,6.123233995736766036e-17,4.500000000000000000e+01,1.051378547493348803e+00,-9.768026053405333142e-01,3.000000000000000000e+01,7.455671116656863440e-01,-9.763312115937043956e-01,1.500000000000000000e+01,7.607350794162137664e-01,-9.763305489146348881e-01,0.000000000000000000e+00,7.762726450273201850e-01,-9.763278204934029425e-01
8.916097086204739508e-01,-9.763020556574203423e-01,-3.514043509400531784e-01,1.289704419933566992e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.000000000000000000e+00,6.123233995736766036e-17,4.500000000000000000e+01,9.713815285306279801e-01,-9.763812949722752155e-01,3.000000000000000000e+01,1.051378547493348803e+00,-9.768026053405333142e-01,1.500000000000000000e+01,7.455671116656863440e-01,-9.763312115937043956e-01,0.000000000000000000e+00,7.607350794162137664e-01,-9.763305489146348881e-01
8.132711090790245567e-01,-9.762847485147110316e-01,-3.476606554393308901e-01,1.219550032792955596e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.000000000000000000e+00,6.123233995736766036e-17,4.500000000000000000e+01,8.916097086204739508e-01,-9.763020556574203423e-01,3.000000000000000000e+01,9.713815285306279801e-01,-9.763812949722752155e-01,1.500000000000000000e+01,1.051378547493348803e+00,-9.768026053405333142e-01,0.000000000000000000e+00,7.455671116656863440e-01,-9.763312115937043956e-01
8.629893093352811739e-01,-9.764501345216775041e-01,-3.626354374422202098e-01,1.166934242437496883e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,-2.588190451025206285e-01,4.500000000000000000e+01,8.132711090790245567e-01,-9.762847485147110316e-01,3.000000000000000000e+01,8.916097086204739508e-01,-9.763020556574203423e-01,1.500000000000000000e+01,9.713815285306279801e-01,-9.763812949722752155e-01,0.000000000000000000e+00,1.051378547493348803e+00,-9.768026053405333142e-01
8.522367909721531021e-01,-9.763949654486470120e-01,-3.776102194451096405e-01,1.114318452082038169e+00,-5.608361356643956075e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,-2.588190451025206285e-01,4.500000000000000000e+01,8.629893093352811739e-01,-9.764501345216775041e-01,3.000000000000000000e+01,8.132711090790245567e-01,-9.762847485147110316e-01,1.500000000000000000e+01,8.916097086204739508e-01,-9.763020556574203423e-01,0.000000000000000000e+00,9.713815285306279801e-01,-9.763812949722752155e-01
8.637124163112394060e-01,-9.764148177172864429e-01,-3.925850014479990713e-01,1.061702661726579455e+00,-5.571486930204911925e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,-2.588190451025206285e-01,4.500000000000000000e+01,8.522367909721531021e-01,-9.763949654486470120e-01,3.000000000000000000e+01,8.629893093352811739e-01,-9.764501345216775041e-01,1.500000000000000000e+01,8.132711090790245567e-01,-9.762847485147110316e-01,0.000000000000000000e+00,8.916097086204739508e-01,-9.763020556574203423e-01
8.827219326055119053e-01,-9.764288510470600091e-01,-4.075597834508883355e-01,1.009086871371120742e+00,-5.534612503765867775e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,9.659258262890683122e-01,-2.588190451025206285e-01,4.500000000000000000e+01,8.637124163112394060e-01,-9.764148177172864429e-01,3.000000000000000000e+01,8.522367909721531021e-01,-9.763949654486470120e-01,1.500000000000000000e+01,8.629893093352811739e-01,-9.764501345216775041e-01,0.000000000000000000e+00,8.132711090790245567e-01,-9.762847485147110316e-01
9.072693367899707928e-01,-9.764361032029713616e-01,-4.262782609544999990e-01,1.026625468156273646e+00,-5.497738077326823625e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844387076e-01,-4.999999999999998335e-01,4.500000000000000000e+01,8.827219326055119053e-01,-9.764288510470600091e-01,3.000000000000000000e+01,8.637124163112394060e-01,-9.764148177172864429e-01,1.500000000000000000e+01,8.522367909721531021e-01,-9.763949654486470120e-01,0.000000000000000000e+00,8.629893093352811739e-01,-9.764501345216775041e-01
8.427564912138117981e-01,-9.763085115598971742e-01,-4.449967384581117180e-01,1.044164064941426551e+00,-5.460863650887779475e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844387076e-01,-4.999999999999998335e-01,4.500000000000000000e+01,9.072693367899707928e-01,-9.764361032029713616e-01,3.000000000000000000e+01,8.827219326055119053e-01,-9.764288510470600091e-01,1.500000000000000000e+01,8.637124163112394060e-01,-9.764148177172864429e-01,0.000000000000000000e+00,8.522367909721531021e-01,-9.763949654486470120e-01
7.478566109490778491e-01,-9.763050503395912516e-01,-4.637152159617233815e-01,1.061702661726579455e+00,-5.304147338521840727e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844387076e-01,-4.999999999999998335e-01,4.500000000000000000e+01,8.427564912138117981e-01,-9.763085115598971742e-01,3.000000000000000000e+01,9.072693367899707928e-01,-9.764361032029713616e-01,1.500000000000000000e+01,8.827219326055119053e-01,-9.764288510470600091e-01,0.000000000000000000e+00,8.637124163112394060e-01,-9.764148177172864429e-01
6.768230985492773577e-01,-9.763049333361434323e-01,-4.824336934653350450e-01,1.079241258511732360e+00,-5.147431026155903089e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,8.660254037844387076e-01,-4.999999999999998335e-01,4.500000000000000000e+01,7.478566109490778491e-01,-9.763050503395912516e-01,3.000000000000000000e+01,8.427564912138117981e-01,-9.763085115598971742e-01,1.500000000000000000e+01,9.072693367899707928e-01,-9.764361032029713616e-01,0.000000000000000000e+00,8.827219326055119053e-01,-9.764288510470600091e-01
3.872635091162408560e-01,-9.760621947900489648e-01,-4.786899979646128123e-01,1.009086871371120742e+00,-4.990714713789964896e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,7.071067811865475727e-01,-7.071067811865474617e-01,4.500000000000000000e+01,6.768230985492773577e-01,-9.763049333361434323e-01,3.000000000000000000e+01,7.478566109490778491e-01,-9.763050503395912516e-01,1.500000000000000000e+01,8.427564912138117981e-01,-9.763085115598971742e-01,0.000000000000000000e+00,9.072693367899707928e-01,-9.764361032029713616e-01
3.526274060095142548e-01,-9.762728096851271964e-01,-4.749463024638904129e-01,9.389324842305091234e-01,-4.833998401424026703e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,7.071067811865475727e-01,-7.071067811865474617e-01,4.500000000000000000e+01,3.872635091162408560e-01,-9.760621947900489648e-01,3.000000000000000000e+01,6.768230985492773577e-01,-9.763049333361434323e-01,1.500000000000000000e+01,7.478566109490778491e-01,-9.763050503395912516e-01,0.000000000000000000e+00,8.427564912138117981e-01,-9.763085115598971742e-01
3.100935533636324792e-01,-9.762972725514056371e-01,-4.712026069631679026e-01,8.687780970898976163e-01,-4.612751842789761247e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,7.071067811865475727e-01,-7.071067811865474617e-01,4.500000000000000000e+01,3.526274060095142548e-01,-9.762728096851271964e-01,3.000000000000000000e+01,3.872635091162408560e-01,-9.760621947900489648e-01,1.500000000000000000e+01,6.768230985492773577e-01,-9.763049333361434323e-01,0.000000000000000000e+00,7.478566109490778491e-01,-9.763050503395912516e-01
2.726237527783526016e-01,-9.763055905084210284e-01,-4.674589114624456698e-01,7.986237099492859981e-01,-4.391505284155495792e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,7.071067811865475727e-01,-7.071067811865474617e-01,4.500000000000000000e+01,3.100935533636324792e-01,-9.762972725514056371e-01,3.000000000000000000e+01,3.526274060095142548e-01,-9.762728096851271964e-01,1.500000000000000000e+01,3.872635091162408560e-01,-9.760621947900489648e-01,0.000000000000000000e+00,6.768230985492773577e-01,-9.763049333361434323e-01
2.335990915761841369e-01,-9.763011849351963534e-01,-4.749463024638903019e-01,7.810851131641330936e-01,-4.170258725521229781e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.999999999999999445e-01,-8.660254037844387076e-01,4.500000000000000000e+01,2.726237527783526016e-01,-9.763055905084210284e-01,3.000000000000000000e+01,3.100935533636324792e-01,-9.762972725514056371e-01,1.500000000000000000e+01,3.526274060095142548e-01,-9.762728096851271964e-01,0.000000000000000000e+00,3.872635091162408560e-01,-9.760621947900489648e-01
5.764438145004301406e-01,-9.767075314983063583e-01,-4.824336934653349340e-01,7.635465163789801890e-01,-3.949012166886964326e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.999999999999999445e-01,-8.660254037844387076e-01,4.500000000000000000e+01,2.335990915761841369e-01,-9.763011849351963534e-01,3.000000000000000000e+01,2.726237527783526016e-01,-9.763055905084210284e-01,1.500000000000000000e+01,3.100935533636324792e-01,-9.762972725514056371e-01,0.000000000000000000e+00,3.526274060095142548e-01,-9.762728096851271964e-01
5.440587046248975822e-01,-9.764272674159881760e-01,-4.899210844667797327e-01,7.460079195938272845e-01,-3.985886593326008476e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.999999999999999445e-01,-8.660254037844387076e-01,4.500000000000000000e+01,5.764438145004301406e-01,-9.767075314983063583e-01,3.000000000000000000e+01,2.335990915761841369e-01,-9.763011849351963534e-01,1.500000000000000000e+01,2.726237527783526016e-01,-9.763055905084210284e-01,0.000000000000000000e+00,3.100935533636324792e-01,-9.762972725514056371e-01
5.142529815932818105e-01,-9.763764871745558294e-01,-4.974084754682243648e-01,7.284693228086744909e-01,-4.022761019765053181e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,4.999999999999999445e-01,-8.660254037844387076e-01,4.500000000000000000e+01,5.440587046248975822e-01,-9.764272674159881760e-01,3.000000000000000000e+01,5.764438145004301406e-01,-9.767075314983063583e-01,1.500000000000000000e+01,2.335990915761841369e-01,-9.763011849351963534e-01,0.000000000000000000e+00,2.726237527783526016e-01,-9.763055905084210284e-01
4.952581881624805726e-01,-9.763803736143484846e-01,-4.936647799675019654e-01,6.758535324532157773e-01,-4.059635446204097331e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,2.588190451025210170e-01,-9.659258262890682012e-01,4.500000000000000000e+01,5.142529815932818105e-01,-9.763764871745558294e-01,3.000000000000000000e+01,5.440587046248975822e-01,-9.764272674159881760e-01,1.500000000000000000e+01,5.764438145004301406e-01,-9.767075314983063583e-01,0.000000000000000000e+00,2.335990915761841369e-01,-9.763011849351963534e-01
4.703845499981302858e-01,-9.763288819531970031e-01,-4.899210844667797327e-01,6.232377420977570637e-01,-4.096509872643141481e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,2.588190451025210170e-01,-9.659258262890682012e-01,4.500000000000000000e+01,4.952581881624805726e-01,-9.763803736143484846e-01,3.000000000000000000e+01,5.142529815932818105e-01,-9.763764871745558294e-01,1.500000000000000000e+01,5.440587046248975822e-01,-9.764272674159881760e-01,0.000000000000000000e+00,5.764438145004301406e-01,-9.767075314983063583e-01
4.976315928431261359e-01,-9.764342886575825275e-01,-4.861773889660574444e-01,5.706219517422983500e-01,-4.326975037887167974e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,2.588190451025210170e-01,-9.659258262890682012e-01,4.500000000000000000e+01,4.703845499981302858e-01,-9.763288819531970031e-01,3.000000000000000000e+01,4.952581881624805726e-01,-9.763803736143484846e-01,1.500000000000000000e+01,5.142529815932818105e-01,-9.763764871745558294e-01,0.000000000000000000e+00,5.440587046248975822e-01,-9.764272674159881760e-01
5.102903541622919592e-01,-9.764278696423649428e-01,-4.824336934653350450e-01,5.180061613868397474e-01,-4.557440203131195022e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,2.588190451025210170e-01,-9.659258262890682012e-01,4.500000000000000000e+01,4.976315928431261359e-01,-9.764342886575825275e-01,3.000000000000000000e+01,4.703845499981302858e-01,-9.763288819531970031e-01,1.500000000000000000e+01,4.952581881624805726e-01,-9.763803736143484846e-01,0.000000000000000000e+00,5.142529815932818105e-01,-9.763764871745558294e-01
5.113068153524473747e-01,-9.764063483548370836e-01,-4.824336934653350450e-01,4.653903710313810338e-01,-4.787905368375221515e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.224646799147353207e-16,-1.000000000000000000e+00,4.500000000000000000e+01,5.102903541622919592e-01,-9.764278696423649428e-01,3.000000000000000000e+01,4.976315928431261359e-01,-9.764342886575825275e-01,1.500000000000000000e+01,4.703845499981302858e-01,-9.763288819531970031e-01,0.000000000000000000e+00,4.952581881624805726e-01,-9.763803736143484846e-01
4.519603320627539333e-01,-9.763030303179502933e-01,-4.824336934653350450e-01,4.127745806759223202e-01,-5.018370533619248564e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.224646799147353207e-16,-1.000000000000000000e+00,4.500000000000000000e+01,5.113068153524473747e-01,-9.764063483548370836e-01,3.000000000000000000e+01,5.102903541622919592e-01,-9.764278696423649428e-01,1.500000000000000000e+01,4.976315928431261359e-01,-9.764342886575825275e-01,0.000000000000000000e+00,4.703845499981302858e-01,-9.763288819531970031e-01
1.758474537973827301e-01,-9.759083697599452156e-01,-4.824336934653350450e-01,3.601587903204636620e-01,-5.027589140229009601e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.224646799147353207e-16,-1.000000000000000000e+00,4.500000000000000000e+01,4.519603320627539333e-01,-9.763030303179502933e-01,3.000000000000000000e+01,5.113068153524473747e-01,-9.764063483548370836e-01,1.500000000000000000e+01,5.102903541622919592e-01,-9.764278696423649428e-01,0.000000000000000000e+00,4.976315928431261359e-01,-9.764342886575825275e-01
1.799690562534506655e-01,-9.762860922853837664e-01,-4.824336934653350450e-01,3.075429999650049484e-01,-5.036807746838770639e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,1.224646799147353207e-16,-1.000000000000000000e+00,4.500000000000000000e+01,1.758474537973827301e-01,-9.759083697599452156e-01,3.000000000000000000e+01,4.519603320627539333e-01,-9.763030303179502933e-01,1.500000000000000000e+01,5.113068153524473747e-01,-9.764063483548370836e-01,0.000000000000000000e+00,5.102903541622919592e-01,-9.764278696423649428e-01
2.091898569196300184e-01,-9.763874607881959378e-01,-4.749463024638904129e-01,2.549272096095462903e-01,-5.046026353448531676e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,-2.588190451025207950e-01,-9.659258262890683122e-01,4.500000000000000000e+01,1.799690562534506655e-01,-9.762860922853837664e-01,3.000000000000000000e+01,1.758474537973827301e-01,-9.759083697599452156e-01,1.500000000000000000e+01,4.519603320627539333e-01,-9.763030303179502933e-01,0.000000000000000000e+00,5.113068153524473747e-01,-9.764063483548370836e-01
2.391791064071081552e-01,-9.764040535029239187e-01,-4.674589114624456698e-01,2.023114192540876044e-01,-5.055244960058292714e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,-2.588190451025207950e-01,-9.659258262890683122e-01,4.500000000000000000e+01,2.091898569196300184e-01,-9.763874607881959378e-01,3.000000000000000000e+01,1.799690562534506655e-01,-9.762860922853837664e-01,1.500000000000000000e+01,1.758474537973827301e-01,-9.759083697599452156e-01,0.000000000000000000e+00,4.519603320627539333e-01,-9.763030303179502933e-01
2.737844798962211224e-01,-9.764136650306927123e-01,-4.599715204610009822e-01,1.496956288986289185e-01,-4.944621680741159708e-01,-9.471317799073074584e-01,8.660254037844385966e-01,5.000000000000001110e-01,-2.588190451025207950e-01,-9.659258262890683122e-01,4.500000000000000000e+01,2.391791064071081552e-01,-9.764040535029239187e-01,3.000000000000000000e+01,2.091898569196300184e-01,-9.763874607881959378e-01,1.500000000000000000e+01,1.799690562534506655e-01,-9.762860922853837664e-01,0.000000000000000000e+00,1.758474537973827301e-01,-9.759083697599452156e-01
