hvac_power,indoor_temperature,outdoor_temperature,humidity,beam_solar_rad,setpoint_change,day_of_week_sin,day_of_week_cos,hour_of_day_sin,hour_of_day_cos,timestamp_lag_1,hvac_power_lag_1,indoor_temperature_lag_1,timestamp_lag_2,hvac_power_lag_2,indoor_temperature_lag_2,timestamp_lag_3,hvac_power_lag_3,indoor_temperature_lag_3,timestamp_lag_4,hvac_power_lag_4,indoor_temperature_lag_4
0.2855820062950994,23.250157747857706,14.5,82.0,0.0,1.25,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,45.0,0.11015101273224376,23.2522977223052,30.0,0.0,23.378286133104414,15.0,0.0,22.076665968865747,0.0,0.0,22.077972905599715
0.25655787080895365,23.234932871143563,14.375,82.0,0.0,1.25,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,45.0,0.2855820062950994,23.250157747857706,30.0,0.11015101273224376,23.2522977223052,15.0,0.0,23.378286133104414,0.0,0.0,22.076665968865747
0.5769206787872202,23.233571594804,14.25,82.0,0.0,1.25,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,45.0,0.25655787080895365,23.234932871143563,30.0,0.2855820062950994,23.250157747857706,15.0,0.11015101273224376,23.2522977223052,0.0,0.0,23.378286133104414
0.5692967986524206,23.236562232358125,14.125,82.0,1.75,1.25,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,45.0,0.5769206787872202,23.233571594804,30.0,0.25655787080895365,23.234932871143563,15.0,0.2855820062950994,23.250157747857706,0.0,0.11015101273224376,23.2522977223052
0.5615932343762684,23.234113189406113,14.0,82.0,3.5,1.25,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,45.0,0.5692967986524206,23.236562232358125,30.0,0.5769206787872202,23.233571594804,15.0,0.25655787080895365,23.234932871143563,0.0,0.2855820062950994,23.250157747857706
0.6002239411000361,23.249503542817976,13.775,82.0,5.25,1.25,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,45.0,0.5615932343762684,23.234113189406113,30.0,0.5692967986524206,23.236562232358125,15.0,0.5769206787872202,23.233571594804,0.0,0.25655787080895365,23.234932871143563
0.389117528997893,23.25019039588608,13.55,82.0,7.0,1.25,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,45.0,0.6002239411000361,23.249503542817976,30.0,0.5615932343762684,23.234113189406113,15.0,0.5692967986524206,23.236562232358125,0.0,0.5769206787872202,23.233571594804
0.38911472248122947,23.153233128944603,13.325,82.0,16.0,1.25,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,45.0,0.389117528997893,23.25019039588608,30.0,0.6002239411000361,23.249503542817976,15.0,0.5615932343762684,23.234113189406113,0.0,0.5692967986524206,23.236562232358125
0.5158248599326614,23.141514285083403,13.1,82.0,25.0,1.25,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,45.0,0.38911472248122947,23.153233128944603,30.0,0.389117528997893,23.25019039588608,15.0,0.6002239411000361,23.249503542817976,0.0,0.5615932343762684,23.234113189406113
0.5600877092092923,23.308045650232415,13.299999999999999,82.0,34.0,1.25,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,45.0,0.5158248599326614,23.141514285083403,30.0,0.38911472248122947,23.153233128944603,15.0,0.389117528997893,23.25019039588608,0.0,0.6002239411000361,23.249503542817976
0.3588211803247915,23.312788024492175,13.5,82.0,43.0,1.25,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,45.0,0.5600877092092923,23.308045650232415,30.0,0.5158248599326614,23.141514285083403,15.0,0.38911472248122947,23.153233128944603,0.0,0.389117528997893,23.25019039588608
0.6560251871051416,23.319793533185308,13.700000000000001,82.0,81.75,1.25,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,45.0,0.3588211803247915,23.312788024492175,30.0,0.5600877092092923,23.308045650232415,15.0,0.5158248599326614,23.141514285083403,0.0,0.38911472248122947,23.153233128944603
0.5302037923671948,23.304671356395385,13.9,82.0,120.5,1.25,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,45.0,0.6560251871051416,23.319793533185308,30.0,0.3588211803247915,23.312788024492175,15.0,0.5600877092092923,23.308045650232415,0.0,0.5158248599326614,23.141514285083403
0.4677004032042412,23.281724904679542,13.950000000000001,82.0,159.25,1.25,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,45.0,0.5302037923671948,23.304671356395385,30.0,0.6560251871051416,23.319793533185308,15.0,0.3588211803247915,23.312788024492175,0.0,0.5600877092092923,23.308045650232415
0.3957273339569924,23.27904250901854,14.0,82.0,198.0,1.25,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,45.0,0.4677004032042412,23.281724904679542,30.0,0.5302037923671948,23.304671356395385,15.0,0.6560251871051416,23.319793533185308,0.0,0.3588211803247915,23.312788024492175
0.5275374979765785,23.124418710342646,14.049999999999999,82.0,218.0,1.25,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,45.0,0.3957273339569924,23.27904250901854,30.0,0.4677004032042412,23.281724904679542,15.0,0.5302037923671948,23.304671356395385,0.0,0.6560251871051416,23.319793533185308
0.0,23.246752868257982,14.1,82.0,238.0,1.25,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,45.0,0.5275374979765785,23.124418710342646,30.0,0.3957273339569924,23.27904250901854,15.0,0.4677004032042412,23.281724904679542,0.0,0.5302037923671948,23.304671356395385
0.0,23.426412191411575,14.75,80.25,258.0,1.25,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,45.0,0.0,23.246752868257982,30.0,0.5275374979765785,23.124418710342646,15.0,0.3957273339569924,23.27904250901854,0.0,0.4677004032042412,23.281724904679542
0.0,23.684086127450392,15.399999999999999,78.5,278.0,1.25,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,45.0,0.0,23.426412191411575,30.0,0.0,23.246752868257982,15.0,0.5275374979765785,23.124418710342646,0.0,0.3957273339569924,23.27904250901854
0.0,23.85274176577923,16.049999999999997,76.75,236.75,1.25,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,45.0,0.0,23.684086127450392,30.0,0.0,23.426412191411575,15.0,0.0,23.246752868257982,0.0,0.5275374979765785,23.124418710342646
0.0,23.933212581294306,16.7,75.0,195.5,1.25,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,45.0,0.0,23.85274176577923,30.0,0.0,23.684086127450392,15.0,0.0,23.426412191411575,0.0,0.0,23.246752868257982
0.0,24.06571240349173,16.825,75.0,154.25,1.25,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,45.0,0.0,23.933212581294306,30.0,0.0,23.85274176577923,15.0,0.0,23.684086127450392,0.0,0.0,23.426412191411575
0.0,24.00162286468281,16.95,75.0,113.0,1.25,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,45.0,0.0,24.06571240349173,30.0,0.0,23.933212581294306,15.0,0.0,23.85274176577923,0.0,0.0,23.684086127450392
0.0,23.517121038427504,17.075,75.0,89.0,1.25,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,45.0,0.0,24.00162286468281,30.0,0.0,24.06571240349173,15.0,0.0,23.933212581294306,0.0,0.0,23.85274176577923
0.0,23.26861832140867,17.2,75.0,65.0,1.25,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,45.0,0.0,23.517121038427504,30.0,0.0,24.00162286468281,15.0,0.0,24.06571240349173,0.0,0.0,23.933212581294306
0.0,23.1994701760052,17.174999999999997,73.25,41.0,1.25,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,45.0,0.0,23.26861832140867,30.0,0.0,23.517121038427504,15.0,0.0,24.00162286468281,0.0,0.0,24.06571240349173
0.0,23.280026792759966,17.15,71.5,17.0,1.25,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,45.0,0.0,23.1994701760052,30.0,0.0,23.26861832140867,15.0,0.0,23.517121038427504,0.0,0.0,24.00162286468281
0.0,23.57532212144714,17.125,69.75,12.75,1.25,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,45.0,0.0,23.280026792759966,30.0,0.0,23.1994701760052,15.0,0.0,23.26861832140867,0.0,0.0,23.517121038427504
0.0,23.758243321638925,17.1,68.0,8.5,1.25,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,45.0,0.0,23.57532212144714,30.0,0.0,23.280026792759966,15.0,0.0,23.1994701760052,0.0,0.0,23.26861832140867
0.0,23.76732964204061,17.475,68.0,4.25,1.25,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,45.0,0.0,23.758243321638925,30.0,0.0,23.57532212144714,15.0,0.0,23.280026792759966,0.0,0.0,23.1994701760052
0.0,23.695218662076712,17.85,68.0,0.0,1.25,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,45.0,0.0,23.76732964204061,30.0,0.0,23.758243321638925,15.0,0.0,23.57532212144714,0.0,0.0,23.280026792759966
0.0,23.67596338992403,18.225,68.0,12.75,1.25,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,45.0,0.0,23.695218662076712,30.0,0.0,23.76732964204061,15.0,0.0,23.758243321638925,0.0,0.0,23.57532212144714
0.0,23.756096754240975,18.6,68.0,25.5,1.25,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,45.0,0.0,23.67596338992403,30.0,0.0,23.695218662076712,15.0,0.0,23.76732964204061,0.0,0.0,23.758243321638925
0.0,23.90972677355727,18.400000000000002,68.0,38.25,1.25,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,45.0,0.0,23.756096754240975,30.0,0.0,23.67596338992403,15.0,0.0,23.695218662076712,0.0,0.0,23.76732964204061
0.0,24.118386362488202,18.200000000000003,68.0,51.0,1.25,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,45.0,0.0,23.90972677355727,30.0,0.0,23.756096754240975,15.0,0.0,23.67596338992403,0.0,0.0,23.695218662076712
0.0,24.301553815318925,18.0,68.0,41.0,1.25,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,45.0,0.0,24.118386362488202,30.0,0.0,23.90972677355727,15.0,0.0,23.756096754240975,0.0,0.0,23.67596338992403
0.0,24.42559714681761,17.8,68.0,31.0,1.25,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,45.0,0.0,24.301553815318925,30.0,0.0,24.118386362488202,15.0,0.0,23.90972677355727,0.0,0.0,23.756096754240975
0.0,23.91734923458801,17.700000000000003,68.0,21.0,1.25,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,45.0,0.0,24.42559714681761,30.0,0.0,24.301553815318925,15.0,0.0,24.118386362488202,0.0,0.0,23.90972677355727
0.0,23.436667530594004,17.6,68.0,11.0,0.0,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,45.0,0.0,23.91734923458801,30.0,0.0,24.42559714681761,15.0,0.0,24.301553815318925,0.0,0.0,24.118386362488202
0.0,23.231152215374326,17.5,68.0,11.0,0.0,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,45.0,0.0,23.436667530594004,30.0,0.0,23.91734923458801,15.0,0.0,24.42559714681761,0.0,0.0,24.301553815318925
0.0,23.293801544775558,17.4,68.0,11.0,0.0,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,45.0,0.0,23.231152215374326,30.0,0.0,23.436667530594004,15.0,0.0,23.91734923458801,0.0,0.0,24.42559714681761
0.0,23.651127485261938,17.0,67.75,11.0,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,45.0,0.0,23.293801544775558,30.0,0.0,23.231152215374326,15.0,0.0,23.436667530594004,0.0,0.0,23.91734923458801
0.0,23.980628814142708,16.6,67.5,11.0,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,45.0,0.0,23.651127485261938,30.0,0.0,23.293801544775558,15.0,0.0,23.231152215374326,0.0,0.0,23.436667530594004
0.0,24.04297112291737,16.200000000000003,67.25,46.5,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,45.0,0.0,23.980628814142708,30.0,0.0,23.651127485261938,15.0,0.0,23.293801544775558,0.0,0.0,23.231152215374326
0.0,24.094258169559343,15.8,67.0,82.0,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,45.0,0.0,24.04297112291737,30.0,0.0,23.980628814142708,15.0,0.0,23.651127485261938,0.0,0.0,23.293801544775558
0.0,24.27667462325579,15.925,69.0,117.5,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,45.0,0.0,24.094258169559343,30.0,0.0,24.04297112291737,15.0,0.0,23.980628814142708,0.0,0.0,23.651127485261938
0.0,24.542726087352627,16.05,71.0,153.0,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,45.0,0.0,24.27667462325579,30.0,0.0,24.094258169559343,15.0,0.0,24.04297112291737,0.0,0.0,23.980628814142708
0.0,24.76602090034623,16.175,73.0,114.75,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,45.0,0.0,24.542726087352627,30.0,0.0,24.27667462325579,15.0,0.0,24.094258169559343,0.0,0.0,24.04297112291737
0.0,24.901257408298587,16.3,75.0,76.5,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,45.0,0.0,24.76602090034623,30.0,0.0,24.542726087352627,15.0,0.0,24.27667462325579,0.0,0.0,24.094258169559343
0.0,24.995974602949985,16.450000000000003,75.0,38.25,0.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,45.0,0.0,24.901257408298587,30.0,0.0,24.76602090034623,15.0,0.0,24.542726087352627,0.0,0.0,24.27667462325579
0.0,24.407429450325758,16.6,75.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,45.0,0.0,24.995974602949985,30.0,0.0,24.901257408298587,15.0,0.0,24.76602090034623,0.0,0.0,24.542726087352627
0.0,23.846099603480724,16.75,75.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,45.0,0.0,24.407429450325758,30.0,0.0,24.995974602949985,15.0,0.0,24.901257408298587,0.0,0.0,24.76602090034623
0.0,23.63058593886895,16.9,75.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,45.0,0.0,23.846099603480724,30.0,0.0,24.407429450325758,15.0,0.0,24.995974602949985,0.0,0.0,24.901257408298587
0.0,23.577824845213563,16.599999999999998,76.75,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,45.0,0.0,23.63058593886895,30.0,0.0,23.846099603480724,15.0,0.0,24.407429450325758,0.0,0.0,24.995974602949985
0.0,23.698834319723463,16.299999999999997,78.5,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,45.0,0.0,23.577824845213563,30.0,0.0,23.63058593886895,15.0,0.0,23.846099603480724,0.0,0.0,24.407429450325758
0.0,24.15810602626096,15.999999999999998,80.25,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,45.0,0.0,23.698834319723463,30.0,0.0,23.577824845213563,15.0,0.0,23.63058593886895,0.0,0.0,23.846099603480724
0.0,24.33243372288498,15.7,82.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,45.0,0.0,24.15810602626096,30.0,0.0,23.698834319723463,15.0,0.0,23.577824845213563,0.0,0.0,23.63058593886895
0.0,24.36938273319545,15.874999999999998,82.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,45.0,0.0,24.33243372288498,30.0,0.0,24.15810602626096,15.0,0.0,23.698834319723463,0.0,0.0,23.577824845213563
0.0,24.37298100966162,16.049999999999997,82.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,45.0,0.0,24.36938273319545,30.0,0.0,24.33243372288498,15.0,0.0,24.15810602626096,0.0,0.0,23.698834319723463
0.0,24.402068392955734,16.224999999999998,82.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,45.0,0.0,24.37298100966162,30.0,0.0,24.36938273319545,15.0,0.0,24.33243372288498,0.0,0.0,24.15810602626096
0.0,24.463781912585446,16.4,82.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,45.0,0.0,24.402068392955734,30.0,0.0,24.37298100966162,15.0,0.0,24.36938273319545,0.0,0.0,24.33243372288498
0.0,24.53380391669862,16.799999999999997,82.25,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,45.0,0.0,24.463781912585446,30.0,0.0,24.402068392955734,15.0,0.0,24.37298100966162,0.0,0.0,24.36938273319545
0.0,23.997054044719725,17.2,82.5,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,45.0,0.0,24.53380391669862,30.0,0.0,24.463781912585446,15.0,0.0,24.402068392955734,0.0,0.0,24.37298100966162
0.0,23.486430175585973,17.6,82.75,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,45.0,0.0,23.997054044719725,30.0,0.0,24.53380391669862,15.0,0.0,24.463781912585446,0.0,0.0,24.402068392955734
0.0,23.31747913607558,18.0,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,45.0,0.0,23.486430175585973,30.0,0.0,23.997054044719725,15.0,0.0,24.53380391669862,0.0,0.0,24.463781912585446
0.0,23.37871025899556,18.275,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,45.0,0.0,23.31747913607558,30.0,0.0,23.486430175585973,15.0,0.0,23.997054044719725,0.0,0.0,24.53380391669862
0.0,23.761756984028203,18.55,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,45.0,0.0,23.37871025899556,30.0,0.0,23.31747913607558,15.0,0.0,23.486430175585973,0.0,0.0,23.997054044719725
0.0,24.118422653920724,18.825000000000003,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,45.0,0.0,23.761756984028203,30.0,0.0,23.37871025899556,15.0,0.0,23.31747913607558,0.0,0.0,23.486430175585973
0.0,24.267396315324262,19.1,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,45.0,0.0,24.118422653920724,30.0,0.0,23.761756984028203,15.0,0.0,23.37871025899556,0.0,0.0,23.31747913607558
0.0,24.284677352600003,19.05,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,45.0,0.0,24.267396315324262,30.0,0.0,24.118422653920724,15.0,0.0,23.761756984028203,0.0,0.0,23.37871025899556
0.0,24.24430014815384,19.0,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,45.0,0.0,24.284677352600003,30.0,0.0,24.267396315324262,15.0,0.0,24.118422653920724,0.0,0.0,23.761756984028203
0.0,24.19260425453833,18.95,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,45.0,0.0,24.24430014815384,30.0,0.0,24.284677352600003,15.0,0.0,24.267396315324262,0.0,0.0,24.118422653920724
0.0,24.139959844754593,18.9,83.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,45.0,0.0,24.19260425453833,30.0,0.0,24.24430014815384,15.0,0.0,24.284677352600003,0.0,0.0,24.267396315324262
0.0,24.07490677629063,18.849999999999998,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,45.0,0.0,24.139959844754593,30.0,0.0,24.19260425453833,15.0,0.0,24.24430014815384,0.0,0.0,24.284677352600003
0.0,24.002415013117616,18.799999999999997,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,45.0,0.0,24.07490677629063,30.0,0.0,24.139959844754593,15.0,0.0,24.19260425453833,0.0,0.0,24.24430014815384
0.0,23.927839642426772,18.75,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,45.0,0.0,24.002415013117616,30.0,0.0,24.07490677629063,15.0,0.0,24.139959844754593,0.0,0.0,24.19260425453833
0.0,23.854522740497444,18.7,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,45.0,0.0,23.927839642426772,30.0,0.0,24.002415013117616,15.0,0.0,24.07490677629063,0.0,0.0,24.139959844754593
0.0,23.78952450731957,18.625,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,45.0,0.0,23.854522740497444,30.0,0.0,23.927839642426772,15.0,0.0,24.002415013117616,0.0,0.0,24.07490677629063
0.0,23.73847642259983,18.549999999999997,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,45.0,0.0,23.78952450731957,30.0,0.0,23.854522740497444,15.0,0.0,23.927839642426772,0.0,0.0,24.002415013117616
0.0,23.698810944407576,18.474999999999998,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,45.0,0.0,23.73847642259983,30.0,0.0,23.78952450731957,15.0,0.0,23.854522740497444,0.0,0.0,23.927839642426772
0.0,23.660656523168313,18.4,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.25881904510252074,0.9659258262890683,45.0,0.0,23.698810944407576,30.0,0.0,23.73847642259983,15.0,0.0,23.78952450731957,0.0,0.0,23.854522740497444
0.0,23.61779033926012,18.25,83.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,45.0,0.0,23.660656523168313,30.0,0.0,23.698810944407576,15.0,0.0,23.73847642259983,0.0,0.0,23.78952450731957
